VTX, IDX, _sig60._child0.x, _sig60._child0.y, _sig60._child0.z, _sig60._child0.w, _output0.x, _output0.y, _output0.z, _output0.w, _output1.x, _output1.y, _output1.z, _output1.w
3442, 1034,  1.25177, -115.43201, -173.71646,  193.71646,  1.25177,  115.43201,  10.00,  193.71646,  1.14301,  115.14458,  10.00,  193.68459
3443, 1032,  1.08405, -119.0121, -173.81635,  193.81635,  1.08405,  119.0121,  10.00,  193.81635,  0.9759,  118.72533,  10.00,  193.78407
3444, 1031,  1.27754, -122.82008, -174.2334,  194.2334,  1.27754,  122.82008,  10.00,  194.2334,  1.16996,  122.53349,  10.00,  194.20061
3445, 1035,  0.91598, -122.67808, -174.52681,  194.52681,  0.91598,  122.67808,  10.00,  194.52681,  0.80866,  122.39165,  10.00,  194.49414
3446, 1033,  1.5037, -117.48662, -174.45258,  194.45258,  1.5037,  117.48662,  10.00,  194.45258,  1.39604,  117.2001,  10.00,  194.42039
3447, 1033,  1.5037, -117.48662, -174.45258,  194.45258,  1.5037,  117.48662,  10.00,  194.45258,  1.39604,  117.2001,  10.00,  194.42039
3448, 1036,  1.47201, -111.84479, -173.72127,  193.72127,  1.47201,  111.84479,  10.00,  193.72127,  1.36303,  111.55559,  10.00,  193.68974
3449, 1034,  1.25177, -115.43201, -173.71646,  193.71646,  1.25177,  115.43201,  10.00,  193.71646,  1.14301,  115.14458,  10.00,  193.68459
3450, 1037,  2.43559, -128.57361, -175.56447,  195.56447,  2.43559,  128.57361,  10.00,  195.56447,  2.32953,  128.28735,  10.00,  195.53065
3451, 1035,  0.91598, -122.67808, -174.52681,  194.52681,  0.91598,  122.67808,  10.00,  194.52681,  0.80866,  122.39165,  10.00,  194.49414
3452, 1038,  0.70631, -128.14467, -175.20926,  195.20926,  0.70631,  128.14467,  10.00,  195.20926,  0.5999,  127.85854,  10.00,  195.17598
3453, 1037,  2.43559, -128.57361, -175.56447,  195.56447,  2.43559,  128.57361,  10.00,  195.56447,  2.32953,  128.28735,  10.00,  195.53065
3454, 1039,  3.31816, -123.91857, -175.32343,  195.32343,  3.31816,  123.91857,  10.00,  195.32343,  3.21163,  123.6321,  10.00,  195.28992
3455, 1035,  0.91598, -122.67808, -174.52681,  194.52681,  0.91598,  122.67808,  10.00,  194.52681,  0.80866,  122.39165,  10.00,  194.49414
3456, 1039,  3.31816, -123.91857, -175.32343,  195.32343,  3.31816,  123.91857,  10.00,  195.32343,  3.21163,  123.6321,  10.00,  195.28992
3457, 1033,  1.5037, -117.48662, -174.45258,  194.45258,  1.5037,  117.48662,  10.00,  194.45258,  1.39604,  117.2001,  10.00,  194.42039
3458, 1035,  0.91598, -122.67808, -174.52681,  194.52681,  0.91598,  122.67808,  10.00,  194.52681,  0.80866,  122.39165,  10.00,  194.49414
3459, 1039,  3.31816, -123.91857, -175.32343,  195.32343,  3.31816,  123.91857,  10.00,  195.32343,  3.21163,  123.6321,  10.00,  195.28992
3460, 1037,  2.43559, -128.57361, -175.56447,  195.56447,  2.43559,  128.57361,  10.00,  195.56447,  2.32953,  128.28735,  10.00,  195.53065
3461, 1040,  3.55164, -128.92664, -176.03676,  196.03676,  3.55164,  128.92664,  10.00,  196.03676,  3.44602,  128.64035,  10.00,  196.00258
3462, 1039,  3.31816, -123.91857, -175.32343,  195.32343,  3.31816,  123.91857,  10.00,  195.32343,  3.21163,  123.6321,  10.00,  195.28992
3463, 1040,  3.55164, -128.92664, -176.03676,  196.03676,  3.55164,  128.92664,  10.00,  196.03676,  3.44602,  128.64035,  10.00,  196.00258
3464, 1041,  5.01984, -125.12083, -176.11534,  196.11534,  5.01984,  125.12083,  10.00,  196.11534,  4.9141,  124.83433,  10.00,  196.08121
3465, 1042,  4.46395, -119.19997, -175.37126,  195.37126,  4.46395,  119.19997,  10.00,  195.37126,  4.35721,  118.91329,  10.00,  195.33803
3466, 1039,  3.31816, -123.91857, -175.32343,  195.32343,  3.31816,  123.91857,  10.00,  195.32343,  3.21163,  123.6321,  10.00,  195.28992
3467, 1041,  5.01984, -125.12083, -176.11534,  196.11534,  5.01984,  125.12083,  10.00,  196.11534,  4.9141,  124.83433,  10.00,  196.08121
3468, 1039,  3.31816, -123.91857, -175.32343,  195.32343,  3.31816,  123.91857,  10.00,  195.32343,  3.21163,  123.6321,  10.00,  195.28992
3469, 1042,  4.46395, -119.19997, -175.37126,  195.37126,  4.46395,  119.19997,  10.00,  195.37126,  4.35721,  118.91329,  10.00,  195.33803
3470, 1033,  1.5037, -117.48662, -174.45258,  194.45258,  1.5037,  117.48662,  10.00,  194.45258,  1.39604,  117.2001,  10.00,  194.42039
3471, 1042,  4.46395, -119.19997, -175.37126,  195.37126,  4.46395,  119.19997,  10.00,  195.37126,  4.35721,  118.91329,  10.00,  195.33803
3472, 1041,  5.01984, -125.12083, -176.11534,  196.11534,  5.01984,  125.12083,  10.00,  196.11534,  4.9141,  124.83433,  10.00,  196.08121
3473, 1043,  6.87238, -120.90103, -176.30223,  196.30223,  6.87238,  120.90103,  10.00,  196.30223,  6.76658,  120.61427,  10.00,  196.26808
3474, 1033,  1.5037, -117.48662, -174.45258,  194.45258,  1.5037,  117.48662,  10.00,  194.45258,  1.39604,  117.2001,  10.00,  194.42039
3475, 1044,  2.16782, -112.58979, -174.55888,  194.55888,  2.16782,  112.58979,  10.00,  194.55888,  2.05948,  112.30179,  10.00,  194.52705
3476, 1036,  1.47201, -111.84479, -173.72127,  193.72127,  1.47201,  111.84479,  10.00,  193.72127,  1.36303,  111.55559,  10.00,  193.68974
3477, 1044,  2.16782, -112.58979, -174.55888,  194.55888,  2.16782,  112.58979,  10.00,  194.55888,  2.05948,  112.30179,  10.00,  194.52705
3478, 1033,  1.5037, -117.48662, -174.45258,  194.45258,  1.5037,  117.48662,  10.00,  194.45258,  1.39604,  117.2001,  10.00,  194.42039
3479, 1042,  4.46395, -119.19997, -175.37126,  195.37126,  4.46395,  119.19997,  10.00,  195.37126,  4.35721,  118.91329,  10.00,  195.33803
3480, 1045,  1.77249, -108.49872, -173.90384,  193.90384,  1.77249,  108.49872,  10.00,  193.90384,  1.66541,  108.20724,  10.00,  193.8727
3481, 1036,  1.47201, -111.84479, -173.72127,  193.72127,  1.47201,  111.84479,  10.00,  193.72127,  1.36303,  111.55559,  10.00,  193.68974
3482, 1044,  2.16782, -112.58979, -174.55888,  194.55888,  2.16782,  112.58979,  10.00,  194.55888,  2.05948,  112.30179,  10.00,  194.52705
3483, 1046,  6.38217, -115.60922, -175.82884,  195.82884,  6.38217,  115.60922,  10.00,  195.82884,  6.27566,  115.3224,  10.00,  195.7955
3484, 1042,  4.46395, -119.19997, -175.37126,  195.37126,  4.46395,  119.19997,  10.00,  195.37126,  4.35721,  118.91329,  10.00,  195.33803
3485, 1043,  6.87238, -120.90103, -176.30223,  196.30223,  6.87238,  120.90103,  10.00,  196.30223,  6.76658,  120.61427,  10.00,  196.26808
3486, 1046,  6.38217, -115.60922, -175.82884,  195.82884,  6.38217,  115.60922,  10.00,  195.82884,  6.27566,  115.3224,  10.00,  195.7955
3487, 1043,  6.87238, -120.90103, -176.30223,  196.30223,  6.87238,  120.90103,  10.00,  196.30223,  6.76658,  120.61427,  10.00,  196.26808
3488, 1047,  7.99818, -117.22124, -176.71095,  196.71095,  7.99818,  117.22124,  10.00,  196.71095,  7.89255,  116.93448,  10.00,  196.67697
3489, 1048,  4.70469, -114.4417, -175.22449,  195.22449,  4.70469,  114.4417,  10.00,  195.22449,  4.59697,  114.15545,  10.00,  195.19173
3490, 1042,  4.46395, -119.19997, -175.37126,  195.37126,  4.46395,  119.19997,  10.00,  195.37126,  4.35721,  118.91329,  10.00,  195.33803
3491, 1046,  6.38217, -115.60922, -175.82884,  195.82884,  6.38217,  115.60922,  10.00,  195.82884,  6.27566,  115.3224,  10.00,  195.7955
3492, 1044,  2.16782, -112.58979, -174.55888,  194.55888,  2.16782,  112.58979,  10.00,  194.55888,  2.05948,  112.30179,  10.00,  194.52705
3493, 1042,  4.46395, -119.19997, -175.37126,  195.37126,  4.46395,  119.19997,  10.00,  195.37126,  4.35721,  118.91329,  10.00,  195.33803
3494, 1048,  4.70469, -114.4417, -175.22449,  195.22449,  4.70469,  114.4417,  10.00,  195.22449,  4.59697,  114.15545,  10.00,  195.19173
3495, 1049,  7.00224, -112.59381, -176.21196,  196.21196,  7.00224,  112.59381,  10.00,  196.21196,  6.89592,  112.30699,  10.00,  196.17882
3496, 1046,  6.38217, -115.60922, -175.82884,  195.82884,  6.38217,  115.60922,  10.00,  195.82884,  6.27566,  115.3224,  10.00,  195.7955
3497, 1047,  7.99818, -117.22124, -176.71095,  196.71095,  7.99818,  117.22124,  10.00,  196.71095,  7.89255,  116.93448,  10.00,  196.67697
3498, 1049,  7.00224, -112.59381, -176.21196,  196.21196,  7.00224,  112.59381,  10.00,  196.21196,  6.89592,  112.30699,  10.00,  196.17882
3499, 1048,  4.70469, -114.4417, -175.22449,  195.22449,  4.70469,  114.4417,  10.00,  195.22449,  4.59697,  114.15545,  10.00,  195.19173
3500, 1046,  6.38217, -115.60922, -175.82884,  195.82884,  6.38217,  115.60922,  10.00,  195.82884,  6.27566,  115.3224,  10.00,  195.7955
3501, 1049,  7.00224, -112.59381, -176.21196,  196.21196,  7.00224,  112.59381,  10.00,  196.21196,  6.89592,  112.30699,  10.00,  196.17882
3502, 1047,  7.99818, -117.22124, -176.71095,  196.71095,  7.99818,  117.22124,  10.00,  196.71095,  7.89255,  116.93448,  10.00,  196.67697
3503, 1050,  8.83698, -113.97866, -177.18394,  197.18394,  8.83698,  113.97866,  10.00,  197.18394,  8.73161,  113.69195,  10.00,  197.15009
3504, 1045,  1.77249, -108.49872, -173.90384,  193.90384,  1.77249,  108.49872,  10.00,  193.90384,  1.66541,  108.20724,  10.00,  193.8727
3505, 1044,  2.16782, -112.58979, -174.55888,  194.55888,  2.16782,  112.58979,  10.00,  194.55888,  2.05948,  112.30179,  10.00,  194.52705
3506, 1051,  2.64519, -109.45322, -174.84119,  194.84119,  2.64519,  109.45322,  10.00,  194.84119,  2.53827,  109.16434,  10.00,  194.80966
3507, 1051,  2.64519, -109.45322, -174.84119,  194.84119,  2.64519,  109.45322,  10.00,  194.84119,  2.53827,  109.16434,  10.00,  194.80966
3508, 1052,  2.16154, -105.76093, -174.20668,  194.20668,  2.16154,  105.76093,  10.00,  194.20668,  2.059,  105.46902,  10.00,  194.17606
3509, 1045,  1.77249, -108.49872, -173.90384,  193.90384,  1.77249,  108.49872,  10.00,  193.90384,  1.66541,  108.20724,  10.00,  193.8727
3510, 1053,  4.54806, -110.60406, -175.19168,  195.19168,  4.54806,  110.60406,  10.00,  195.19168,  4.4406,  110.31949,  10.00,  195.15948
3511, 1044,  2.16782, -112.58979, -174.55888,  194.55888,  2.16782,  112.58979,  10.00,  194.55888,  2.05948,  112.30179,  10.00,  194.52705
3512, 1048,  4.70469, -114.4417, -175.22449,  195.22449,  4.70469,  114.4417,  10.00,  195.22449,  4.59697,  114.15545,  10.00,  195.19173
3513, 1053,  4.54806, -110.60406, -175.19168,  195.19168,  4.54806,  110.60406,  10.00,  195.19168,  4.4406,  110.31949,  10.00,  195.15948
3514, 1051,  2.64519, -109.45322, -174.84119,  194.84119,  2.64519,  109.45322,  10.00,  194.84119,  2.53827,  109.16434,  10.00,  194.80966
3515, 1044,  2.16782, -112.58979, -174.55888,  194.55888,  2.16782,  112.58979,  10.00,  194.55888,  2.05948,  112.30179,  10.00,  194.52705
3516, 1051,  2.64519, -109.45322, -174.84119,  194.84119,  2.64519,  109.45322,  10.00,  194.84119,  2.53827,  109.16434,  10.00,  194.80966
3517, 1054,  3.08588, -106.74166, -175.03117,  195.03117,  3.08588,  106.74166,  10.00,  195.03117,  2.9831,  106.45365,  10.00,  195.00026
3518, 1052,  2.16154, -105.76093, -174.20668,  194.20668,  2.16154,  105.76093,  10.00,  194.20668,  2.059,  105.46902,  10.00,  194.17606
3519, 1053,  4.54806, -110.60406, -175.19168,  195.19168,  4.54806,  110.60406,  10.00,  195.19168,  4.4406,  110.31949,  10.00,  195.15948
3520, 1054,  3.08588, -106.74166, -175.03117,  195.03117,  3.08588,  106.74166,  10.00,  195.03117,  2.9831,  106.45365,  10.00,  195.00026
3521, 1051,  2.64519, -109.45322, -174.84119,  194.84119,  2.64519,  109.45322,  10.00,  194.84119,  2.53827,  109.16434,  10.00,  194.80966
3522, 1054,  3.08588, -106.74166, -175.03117,  195.03117,  3.08588,  106.74166,  10.00,  195.03117,  2.9831,  106.45365,  10.00,  195.00026
3523, 1055,  2.68351, -103.50563, -174.63287,  194.63287,  2.68351,  103.50563,  10.00,  194.63287,  2.58743,  103.21855,  10.00,  194.60269
3524, 1052,  2.16154, -105.76093, -174.20668,  194.20668,  2.16154,  105.76093,  10.00,  194.20668,  2.059,  105.46902,  10.00,  194.17606
3525, 1048,  4.70469, -114.4417, -175.22449,  195.22449,  4.70469,  114.4417,  10.00,  195.22449,  4.59697,  114.15545,  10.00,  195.19173
3526, 1056,  5.47375, -111.30502, -175.43961,  195.43961,  5.47375,  111.30502,  10.00,  195.43961,  5.3666,  111.01859,  10.00,  195.40704
3527, 1053,  4.54806, -110.60406, -175.19168,  195.19168,  4.54806,  110.60406,  10.00,  195.19168,  4.4406,  110.31949,  10.00,  195.15948
3528, 1049,  7.00224, -112.59381, -176.21196,  196.21196,  7.00224,  112.59381,  10.00,  196.21196,  6.89592,  112.30699,  10.00,  196.17882
3529, 1056,  5.47375, -111.30502, -175.43961,  195.43961,  5.47375,  111.30502,  10.00,  195.43961,  5.3666,  111.01859,  10.00,  195.40704
3530, 1048,  4.70469, -114.4417, -175.22449,  195.22449,  4.70469,  114.4417,  10.00,  195.22449,  4.59697,  114.15545,  10.00,  195.19173
3531, 1053,  4.54806, -110.60406, -175.19168,  195.19168,  4.54806,  110.60406,  10.00,  195.19168,  4.4406,  110.31949,  10.00,  195.15948
3532, 1057,  5.63048, -107.70475, -175.10211,  195.10211,  5.63048,  107.70475,  10.00,  195.10211,  5.5265,  107.42567,  10.00,  195.07042
3533, 1054,  3.08588, -106.74166, -175.03117,  195.03117,  3.08588,  106.74166,  10.00,  195.03117,  2.9831,  106.45365,  10.00,  195.00026
3534, 1056,  5.47375, -111.30502, -175.43961,  195.43961,  5.47375,  111.30502,  10.00,  195.43961,  5.3666,  111.01859,  10.00,  195.40704
3535, 1058,  5.43833, -108.09536, -175.43994,  195.43994,  5.43833,  108.09536,  10.00,  195.43994,  5.33181,  107.81054,  10.00,  195.40787
3536, 1053,  4.54806, -110.60406, -175.19168,  195.19168,  4.54806,  110.60406,  10.00,  195.19168,  4.4406,  110.31949,  10.00,  195.15948
3537, 1058,  5.43833, -108.09536, -175.43994,  195.43994,  5.43833,  108.09536,  10.00,  195.43994,  5.33181,  107.81054,  10.00,  195.40787
3538, 1057,  5.63048, -107.70475, -175.10211,  195.10211,  5.63048,  107.70475,  10.00,  195.10211,  5.5265,  107.42567,  10.00,  195.07042
3539, 1053,  4.54806, -110.60406, -175.19168,  195.19168,  4.54806,  110.60406,  10.00,  195.19168,  4.4406,  110.31949,  10.00,  195.15948
3540, 1059,  6.06087, -108.75114, -175.75862,  195.75862,  6.06087,  108.75114,  10.00,  195.75862,  5.95394,  108.46432,  10.00,  195.72621
3541, 1056,  5.47375, -111.30502, -175.43961,  195.43961,  5.47375,  111.30502,  10.00,  195.43961,  5.3666,  111.01859,  10.00,  195.40704
3542, 1049,  7.00224, -112.59381, -176.21196,  196.21196,  7.00224,  112.59381,  10.00,  196.21196,  6.89592,  112.30699,  10.00,  196.17882
3543, 1056,  5.47375, -111.30502, -175.43961,  195.43961,  5.47375,  111.30502,  10.00,  195.43961,  5.3666,  111.01859,  10.00,  195.40704
3544, 1059,  6.06087, -108.75114, -175.75862,  195.75862,  6.06087,  108.75114,  10.00,  195.75862,  5.95394,  108.46432,  10.00,  195.72621
3545, 1058,  5.43833, -108.09536, -175.43994,  195.43994,  5.43833,  108.09536,  10.00,  195.43994,  5.33181,  107.81054,  10.00,  195.40787
3546, 1057,  5.63048, -107.70475, -175.10211,  195.10211,  5.63048,  107.70475,  10.00,  195.10211,  5.5265,  107.42567,  10.00,  195.07042
3547, 1058,  5.43833, -108.09536, -175.43994,  195.43994,  5.43833,  108.09536,  10.00,  195.43994,  5.33181,  107.81054,  10.00,  195.40787
3548, 1060,  5.97826, -106.22425, -175.81761,  195.81761,  5.97826,  106.22425,  10.00,  195.81761,  5.87223,  105.93951,  10.00,  195.7856
3549, 1059,  6.06087, -108.75114, -175.75862,  195.75862,  6.06087,  108.75114,  10.00,  195.75862,  5.95394,  108.46432,  10.00,  195.72621
3550, 1060,  5.97826, -106.22425, -175.81761,  195.81761,  5.97826,  106.22425,  10.00,  195.81761,  5.87223,  105.93951,  10.00,  195.7856
3551, 1058,  5.43833, -108.09536, -175.43994,  195.43994,  5.43833,  108.09536,  10.00,  195.43994,  5.33181,  107.81054,  10.00,  195.40787
3552, 1059,  6.06087, -108.75114, -175.75862,  195.75862,  6.06087,  108.75114,  10.00,  195.75862,  5.95394,  108.46432,  10.00,  195.72621
3553, 1061,  6.45443, -106.7411, -176.04391,  196.04391,  6.45443,  106.7411,  10.00,  196.04391,  6.34764,  106.45432,  10.00,  196.01163
3554, 1060,  5.97826, -106.22425, -175.81761,  195.81761,  5.97826,  106.22425,  10.00,  195.81761,  5.87223,  105.93951,  10.00,  195.7856
3555, 1062,  3.54469, -104.51584, -175.26237,  195.26237,  3.54469,  104.51584,  10.00,  195.26237,  3.44791,  104.23042,  10.00,  195.23212
3556, 1054,  3.08588, -106.74166, -175.03117,  195.03117,  3.08588,  106.74166,  10.00,  195.03117,  2.9831,  106.45365,  10.00,  195.00026
3557, 1057,  5.63048, -107.70475, -175.10211,  195.10211,  5.63048,  107.70475,  10.00,  195.10211,  5.5265,  107.42567,  10.00,  195.07042
3558, 1054,  3.08588, -106.74166, -175.03117,  195.03117,  3.08588,  106.74166,  10.00,  195.03117,  2.9831,  106.45365,  10.00,  195.00026
3559, 1062,  3.54469, -104.51584, -175.26237,  195.26237,  3.54469,  104.51584,  10.00,  195.26237,  3.44791,  104.23042,  10.00,  195.23212
3560, 1055,  2.68351, -103.50563, -174.63287,  194.63287,  2.68351,  103.50563,  10.00,  194.63287,  2.58743,  103.21855,  10.00,  194.60269
3561, 1062,  3.54469, -104.51584, -175.26237,  195.26237,  3.54469,  104.51584,  10.00,  195.26237,  3.44791,  104.23042,  10.00,  195.23212
3562, 1057,  5.63048, -107.70475, -175.10211,  195.10211,  5.63048,  107.70475,  10.00,  195.10211,  5.5265,  107.42567,  10.00,  195.07042
3563, 1063,  5.81902, -105.01542, -175.37842,  195.37842,  5.81902,  105.01542,  10.00,  195.37842,  5.72156,  104.73883,  10.00,  195.34766
3564, 1064,  6.00137, -102.97363, -175.74721,  195.74721,  6.00137,  102.97363,  10.00,  195.74721,  5.90876,  102.68941,  10.00,  195.71576
3565, 1062,  3.54469, -104.51584, -175.26237,  195.26237,  3.54469,  104.51584,  10.00,  195.26237,  3.44791,  104.23042,  10.00,  195.23212
3566, 1063,  5.81902, -105.01542, -175.37842,  195.37842,  5.81902,  105.01542,  10.00,  195.37842,  5.72156,  104.73883,  10.00,  195.34766
3567, 1055,  2.68351, -103.50563, -174.63287,  194.63287,  2.68351,  103.50563,  10.00,  194.63287,  2.58743,  103.21855,  10.00,  194.60269
3568, 1062,  3.54469, -104.51584, -175.26237,  195.26237,  3.54469,  104.51584,  10.00,  195.26237,  3.44791,  104.23042,  10.00,  195.23212
3569, 1065,  4.01526, -102.55624, -175.58168,  195.58168,  4.01526,  102.55624,  10.00,  195.58168,  3.923,  102.27052,  10.00,  195.55063
3570, 1064,  6.00137, -102.97363, -175.74721,  195.74721,  6.00137,  102.97363,  10.00,  195.74721,  5.90876,  102.68941,  10.00,  195.71576
3571, 1065,  4.01526, -102.55624, -175.58168,  195.58168,  4.01526,  102.55624,  10.00,  195.58168,  3.923,  102.27052,  10.00,  195.55063
3572, 1062,  3.54469, -104.51584, -175.26237,  195.26237,  3.54469,  104.51584,  10.00,  195.26237,  3.44791,  104.23042,  10.00,  195.23212
3573, 1055,  2.68351, -103.50563, -174.63287,  194.63287,  2.68351,  103.50563,  10.00,  194.63287,  2.58743,  103.21855,  10.00,  194.60269
3574, 1065,  4.01526, -102.55624, -175.58168,  195.58168,  4.01526,  102.55624,  10.00,  195.58168,  3.923,  102.27052,  10.00,  195.55063
3575, 1066,  3.28275, -101.60098, -175.08707,  195.08707,  3.28275,  101.60098,  10.00,  195.08707,  3.19101,  101.31892,  10.00,  195.05563
3576, 1067,  4.47719, -100.99783, -175.8576,  195.8576,  4.47719,  100.99783,  10.00,  195.8576,  4.38614,  100.70528,  10.00,  195.82381
3577, 1065,  4.01526, -102.55624, -175.58168,  195.58168,  4.01526,  102.55624,  10.00,  195.58168,  3.923,  102.27052,  10.00,  195.55063
3578, 1064,  6.00137, -102.97363, -175.74721,  195.74721,  6.00137,  102.97363,  10.00,  195.74721,  5.90876,  102.68941,  10.00,  195.71576
3579, 1067,  4.47719, -100.99783, -175.8576,  195.8576,  4.47719,  100.99783,  10.00,  195.8576,  4.38614,  100.70528,  10.00,  195.82381
3580, 1066,  3.28275, -101.60098, -175.08707,  195.08707,  3.28275,  101.60098,  10.00,  195.08707,  3.19101,  101.31892,  10.00,  195.05563
3581, 1065,  4.01526, -102.55624, -175.58168,  195.58168,  4.01526,  102.55624,  10.00,  195.58168,  3.923,  102.27052,  10.00,  195.55063
3582, 1067,  4.47719, -100.99783, -175.8576,  195.8576,  4.47719,  100.99783,  10.00,  195.8576,  4.38614,  100.70528,  10.00,  195.82381
3583, 1064,  6.00137, -102.97363, -175.74721,  195.74721,  6.00137,  102.97363,  10.00,  195.74721,  5.90876,  102.68941,  10.00,  195.71576
3584, 1068,  6.13831, -101.24604, -176.01332,  196.01332,  6.13831,  101.24604,  10.00,  196.01332,  6.04724,  100.95153,  10.00,  195.97925
3585, 1067,  4.47719, -100.99783, -175.8576,  195.8576,  4.47719,  100.99783,  10.00,  195.8576,  4.38614,  100.70528,  10.00,  195.82381
3586, 1069,  3.83304, -100.14568, -175.46184,  195.46184,  3.83304,  100.14568,  10.00,  195.46184,  3.74207,  99.86089,  10.00,  195.42729
3587, 1066,  3.28275, -101.60098, -175.08707,  195.08707,  3.28275,  101.60098,  10.00,  195.08707,  3.19101,  101.31892,  10.00,  195.05563
3588, 1070,  5.00418, -99.55132, -176.13298,  196.13298,  5.00418,  99.55132,  10.00,  196.13298,  4.91273,  99.24928,  10.00,  196.09593
3589, 1067,  4.47719, -100.99783, -175.8576,  195.8576,  4.47719,  100.99783,  10.00,  195.8576,  4.38614,  100.70528,  10.00,  195.82381
3590, 1068,  6.13831, -101.24604, -176.01332,  196.01332,  6.13831,  101.24604,  10.00,  196.01332,  6.04724,  100.95153,  10.00,  195.97925
3591, 1070,  5.00418, -99.55132, -176.13298,  196.13298,  5.00418,  99.55132,  10.00,  196.13298,  4.91273,  99.24928,  10.00,  196.09593
3592, 1069,  3.83304, -100.14568, -175.46184,  195.46184,  3.83304,  100.14568,  10.00,  195.46184,  3.74207,  99.86089,  10.00,  195.42729
3593, 1067,  4.47719, -100.99783, -175.8576,  195.8576,  4.47719,  100.99783,  10.00,  195.8576,  4.38614,  100.70528,  10.00,  195.82381
3594, 1070,  5.00418, -99.55132, -176.13298,  196.13298,  5.00418,  99.55132,  10.00,  196.13298,  4.91273,  99.24928,  10.00,  196.09593
3595, 1068,  6.13831, -101.24604, -176.01332,  196.01332,  6.13831,  101.24604,  10.00,  196.01332,  6.04724,  100.95153,  10.00,  195.97925
3596, 1071,  6.29359, -99.70459, -176.30621,  196.30621,  6.29359,  99.70459,  10.00,  196.30621,  6.20235,  99.39841,  10.00,  196.26898
3597, 1070,  5.00418, -99.55132, -176.13298,  196.13298,  5.00418,  99.55132,  10.00,  196.13298,  4.91273,  99.24928,  10.00,  196.09593
3598, 1072,  4.47978, -98.94531, -175.86606,  195.86606,  4.47978,  98.94531,  10.00,  195.86606,  4.38809,  98.65017,  10.00,  195.82823
3599, 1069,  3.83304, -100.14568, -175.46184,  195.46184,  3.83304,  100.14568,  10.00,  195.46184,  3.74207,  99.86089,  10.00,  195.42729
3600, 1073,  6.47789, -98.34618, -176.60179,  196.60179,  6.47789,  98.34618,  10.00,  196.60179,  6.38613,  98.02789,  10.00,  196.56137
3601, 1070,  5.00418, -99.55132, -176.13298,  196.13298,  5.00418,  99.55132,  10.00,  196.13298,  4.91273,  99.24928,  10.00,  196.09593
3602, 1071,  6.29359, -99.70459, -176.30621,  196.30621,  6.29359,  99.70459,  10.00,  196.30621,  6.20235,  99.39841,  10.00,  196.26898
3603, 1074,  5.28389, -97.99517, -176.32277,  196.32277,  5.28389,  97.99517,  10.00,  196.32277,  5.1918,  97.68551,  10.00,  196.2822
3604, 1072,  4.47978, -98.94531, -175.86606,  195.86606,  4.47978,  98.94531,  10.00,  195.86606,  4.38809,  98.65017,  10.00,  195.82823
3605, 1070,  5.00418, -99.55132, -176.13298,  196.13298,  5.00418,  99.55132,  10.00,  196.13298,  4.91273,  99.24928,  10.00,  196.09593
3606, 1073,  6.47789, -98.34618, -176.60179,  196.60179,  6.47789,  98.34618,  10.00,  196.60179,  6.38613,  98.02789,  10.00,  196.56137
3607, 1075,  5.806, -98.34286, -176.52229,  196.52229,  5.806,  98.34286,  10.00,  196.52229,  5.71415,  98.02716,  10.00,  196.48209
3608, 1070,  5.00418, -99.55132, -176.13298,  196.13298,  5.00418,  99.55132,  10.00,  196.13298,  4.91273,  99.24928,  10.00,  196.09593
3609, 1074,  5.28389, -97.99517, -176.32277,  196.32277,  5.28389,  97.99517,  10.00,  196.32277,  5.1918,  97.68551,  10.00,  196.2822
3610, 1070,  5.00418, -99.55132, -176.13298,  196.13298,  5.00418,  99.55132,  10.00,  196.13298,  4.91273,  99.24928,  10.00,  196.09593
3611, 1075,  5.806, -98.34286, -176.52229,  196.52229,  5.806,  98.34286,  10.00,  196.52229,  5.71415,  98.02716,  10.00,  196.48209
3612, 1073,  6.47789, -98.34618, -176.60179,  196.60179,  6.47789,  98.34618,  10.00,  196.60179,  6.38613,  98.02789,  10.00,  196.56137
3613, 1076,  6.74052, -96.99536, -176.99268,  196.99268,  6.74052,  96.99536,  10.00,  196.99268,  6.64817,  96.66162,  10.00,  196.9489
3614, 1075,  5.806, -98.34286, -176.52229,  196.52229,  5.806,  98.34286,  10.00,  196.52229,  5.71415,  98.02716,  10.00,  196.48209
3615, 1074,  5.28389, -97.99517, -176.32277,  196.32277,  5.28389,  97.99517,  10.00,  196.32277,  5.1918,  97.68551,  10.00,  196.2822
3616, 1075,  5.806, -98.34286, -176.52229,  196.52229,  5.806,  98.34286,  10.00,  196.52229,  5.71415,  98.02716,  10.00,  196.48209
3617, 1076,  6.74052, -96.99536, -176.99268,  196.99268,  6.74052,  96.99536,  10.00,  196.99268,  6.64817,  96.66162,  10.00,  196.9489
3618, 1077,  9.81213, -111.44103, -177.22517,  197.22517,  9.81213,  111.44103,  10.00,  197.22517,  9.70667,  111.15416,  10.00,  197.19139
3619, 1050,  8.83698, -113.97866, -177.18394,  197.18394,  8.83698,  113.97866,  10.00,  197.18394,  8.73161,  113.69195,  10.00,  197.15009
3620, 1078,  9.32573, -111.91719, -177.50055,  197.50055,  9.32573,  111.91719,  10.00,  197.50055,  9.22055,  111.63054,  10.00,  197.46683
3621, 1079,  7.54106, -110.07631, -176.46901,  196.46901,  7.54106,  110.07631,  10.00,  196.46901,  7.43484,  109.78953,  10.00,  196.436
