VTX, IDX, _sig60._child0.x, _sig60._child0.y, _sig60._child0.z, _sig60._child0.w, _output0.x, _output0.y, _output0.z, _output0.w, _output1.x, _output1.y, _output1.z, _output1.w
6178, 4077,  12.88519, -53.22573, -201.07848,  221.07848,  12.88519,  53.22573,  10.00,  221.07848,  12.7444,  52.68576,  10.00,  220.9776
6179, 4078,  12.65415, -52.39378, -200.82826,  220.82826,  12.65415,  52.39378,  10.00,  220.82826,  12.51295,  51.85801,  10.00,  220.72633
6180, 4079,  11.52944, -44.96003, -201.92532,  221.92532,  11.52944,  44.96003,  10.00,  221.92532,  11.38206,  44.41158,  10.00,  221.80803
6181, 4078,  12.65415, -52.39378, -200.82826,  220.82826,  12.65415,  52.39378,  10.00,  220.82826,  12.51295,  51.85801,  10.00,  220.72633
6182, 4077,  12.88519, -53.22573, -201.07848,  221.07848,  12.88519,  53.22573,  10.00,  221.07848,  12.7444,  52.68576,  10.00,  220.9776
6183, 4080,  16.64327, -51.54127, -200.71437,  220.71437,  16.64327,  51.54127,  10.00,  220.71437,  16.50196,  50.99796,  10.00,  220.61156
6184, 4076,  17.05209, -58.83907, -199.16934,  219.16934,  17.05209,  58.83907,  10.00,  219.16934,  16.91776,  58.3308,  10.00,  219.08095
6185, 4074,  19.34464, -55.36123, -197.12367,  217.12367,  19.34464,  55.36123,  10.00,  217.12367,  19.20987,  54.88658,  10.00,  217.03271
6186, 4076,  17.05209, -58.83907, -199.16934,  219.16934,  17.05209,  58.83907,  10.00,  219.16934,  16.91776,  58.3308,  10.00,  219.08095
6187, 4080,  16.64327, -51.54127, -200.71437,  220.71437,  16.64327,  51.54127,  10.00,  220.71437,  16.50196,  50.99796,  10.00,  220.61156
6188, 4077,  12.88519, -53.22573, -201.07848,  221.07848,  12.88519,  53.22573,  10.00,  221.07848,  12.7444,  52.68576,  10.00,  220.9776
6189, 4079,  11.52944, -44.96003, -201.92532,  221.92532,  11.52944,  44.96003,  10.00,  221.92532,  11.38206,  44.41158,  10.00,  221.80803
6190, 4077,  12.88519, -53.22573, -201.07848,  221.07848,  12.88519,  53.22573,  10.00,  221.07848,  12.7444,  52.68576,  10.00,  220.9776
6191, 4081,  11.99646, -45.34964, -202.60562,  222.60562,  11.99646,  45.34964,  10.00,  222.60562,  11.84859,  44.79254,  10.00,  222.48862
6192, 4080,  16.64327, -51.54127, -200.71437,  220.71437,  16.64327,  51.54127,  10.00,  220.71437,  16.50196,  50.99796,  10.00,  220.61156
6193, 4081,  11.99646, -45.34964, -202.60562,  222.60562,  11.99646,  45.34964,  10.00,  222.60562,  11.84859,  44.79254,  10.00,  222.48862
6194, 4077,  12.88519, -53.22573, -201.07848,  221.07848,  12.88519,  53.22573,  10.00,  221.07848,  12.7444,  52.68576,  10.00,  220.9776
6195, 4079,  11.52944, -44.96003, -201.92532,  221.92532,  11.52944,  44.96003,  10.00,  221.92532,  11.38206,  44.41158,  10.00,  221.80803
6196, 4081,  11.99646, -45.34964, -202.60562,  222.60562,  11.99646,  45.34964,  10.00,  222.60562,  11.84859,  44.79254,  10.00,  222.48862
6197, 4082,  11.06618, -40.26592, -203.61972,  223.61972,  11.06618,  40.26592,  10.00,  223.61972,  10.9129,  39.71095,  10.00,  223.49464
6198, 4079,  11.52944, -44.96003, -201.92532,  221.92532,  11.52944,  44.96003,  10.00,  221.92532,  11.38206,  44.41158,  10.00,  221.80803
6199, 4082,  11.06618, -40.26592, -203.61972,  223.61972,  11.06618,  40.26592,  10.00,  223.61972,  10.9129,  39.71095,  10.00,  223.49464
6200, 4083,  10.4545, -39.57462, -202.86929,  222.86929,  10.4545,  39.57462,  10.00,  222.86929,  10.30136,  39.02528,  10.00,  222.74371
6201, 4084,  9.38194, -34.14124, -203.60298,  223.60298,  9.38194,  34.14124,  10.00,  223.60298,  9.2223,  33.60097,  10.00,  223.47249
6202, 4083,  10.4545, -39.57462, -202.86929,  222.86929,  10.4545,  39.57462,  10.00,  222.86929,  10.30136,  39.02528,  10.00,  222.74371
6203, 4082,  11.06618, -40.26592, -203.61972,  223.61972,  11.06618,  40.26592,  10.00,  223.61972,  10.9129,  39.71095,  10.00,  223.49464
6204, 4080,  16.64327, -51.54127, -200.71437,  220.71437,  16.64327,  51.54127,  10.00,  220.71437,  16.50196,  50.99796,  10.00,  220.61156
6205, 4085,  16.0458, -43.24595, -202.55733,  222.55733,  16.0458,  43.24595,  10.00,  222.55733,  15.89613,  42.67735,  10.00,  222.43901
6206, 4081,  11.99646, -45.34964, -202.60562,  222.60562,  11.99646,  45.34964,  10.00,  222.60562,  11.84859,  44.79254,  10.00,  222.48862
6207, 4085,  16.0458, -43.24595, -202.55733,  222.55733,  16.0458,  43.24595,  10.00,  222.55733,  15.89613,  42.67735,  10.00,  222.43901
6208, 4082,  11.06618, -40.26592, -203.61972,  223.61972,  11.06618,  40.26592,  10.00,  223.61972,  10.9129,  39.71095,  10.00,  223.49464
6209, 4081,  11.99646, -45.34964, -202.60562,  222.60562,  11.99646,  45.34964,  10.00,  222.60562,  11.84859,  44.79254,  10.00,  222.48862
6210, 4080,  16.64327, -51.54127, -200.71437,  220.71437,  16.64327,  51.54127,  10.00,  220.71437,  16.50196,  50.99796,  10.00,  220.61156
6211, 4074,  19.34464, -55.36123, -197.12367,  217.12367,  19.34464,  55.36123,  10.00,  217.12367,  19.20987,  54.88658,  10.00,  217.03271
6212, 4086,  19.57027, -48.04537, -198.82318,  218.82318,  19.57027,  48.04537,  10.00,  218.82318,  19.42842,  47.5242,  10.00,  218.71718
6213, 4075,  19.66303, -52.40327, -195.30624,  215.30624,  19.66303,  52.40327,  10.00,  215.30624,  19.52771,  51.9653,  10.00,  215.21315
6214, 4086,  19.57027, -48.04537, -198.82318,  218.82318,  19.57027,  48.04537,  10.00,  218.82318,  19.42842,  47.5242,  10.00,  218.71718
6215, 4074,  19.34464, -55.36123, -197.12367,  217.12367,  19.34464,  55.36123,  10.00,  217.12367,  19.20987,  54.88658,  10.00,  217.03271
6216, 4080,  16.64327, -51.54127, -200.71437,  220.71437,  16.64327,  51.54127,  10.00,  220.71437,  16.50196,  50.99796,  10.00,  220.61156
6217, 4087,  19.29175, -38.01236, -200.98993,  220.98993,  19.29175,  38.01236,  10.00,  220.98993,  19.13852,  37.44585,  10.00,  220.86775
6218, 4085,  16.0458, -43.24595, -202.55733,  222.55733,  16.0458,  43.24595,  10.00,  222.55733,  15.89613,  42.67735,  10.00,  222.43901
6219, 4080,  16.64327, -51.54127, -200.71437,  220.71437,  16.64327,  51.54127,  10.00,  220.71437,  16.50196,  50.99796,  10.00,  220.61156
6220, 4086,  19.57027, -48.04537, -198.82318,  218.82318,  19.57027,  48.04537,  10.00,  218.82318,  19.42842,  47.5242,  10.00,  218.71718
6221, 4087,  19.29175, -38.01236, -200.98993,  220.98993,  19.29175,  38.01236,  10.00,  220.98993,  19.13852,  37.44585,  10.00,  220.86775
6222, 4088,  20.19697, -44.72822, -196.59619,  216.59619,  20.19697,  44.72822,  10.00,  216.59619,  20.05486,  44.24347,  10.00,  216.48717
6223, 4089,  20.01152, -45.15257, -197.02596,  217.02596,  20.01152,  45.15257,  10.00,  217.02596,  19.86954,  44.65702,  10.00,  216.916
6224, 4075,  19.66303, -52.40327, -195.30624,  215.30624,  19.66303,  52.40327,  10.00,  215.30624,  19.52771,  51.9653,  10.00,  215.21315
6225, 4075,  19.66303, -52.40327, -195.30624,  215.30624,  19.66303,  52.40327,  10.00,  215.30624,  19.52771,  51.9653,  10.00,  215.21315
6226, 4089,  20.01152, -45.15257, -197.02596,  217.02596,  20.01152,  45.15257,  10.00,  217.02596,  19.86954,  44.65702,  10.00,  216.916
6227, 4086,  19.57027, -48.04537, -198.82318,  218.82318,  19.57027,  48.04537,  10.00,  218.82318,  19.42842,  47.5242,  10.00,  218.71718
6228, 4085,  16.0458, -43.24595, -202.55733,  222.55733,  16.0458,  43.24595,  10.00,  222.55733,  15.89613,  42.67735,  10.00,  222.43901
6229, 4090,  14.70715, -36.49225, -204.07181,  224.07181,  14.70715,  36.49225,  10.00,  224.07181,  14.54914,  35.92406,  10.00,  223.94472
6230, 4082,  11.06618, -40.26592, -203.61972,  223.61972,  11.06618,  40.26592,  10.00,  223.61972,  10.9129,  39.71095,  10.00,  223.49464
6231, 4087,  19.29175, -38.01236, -200.98993,  220.98993,  19.29175,  38.01236,  10.00,  220.98993,  19.13852,  37.44585,  10.00,  220.86775
6232, 4090,  14.70715, -36.49225, -204.07181,  224.07181,  14.70715,  36.49225,  10.00,  224.07181,  14.54914,  35.92406,  10.00,  223.94472
6233, 4085,  16.0458, -43.24595, -202.55733,  222.55733,  16.0458,  43.24595,  10.00,  222.55733,  15.89613,  42.67735,  10.00,  222.43901
6234, 4091,  20.31794, -36.0462, -199.65852,  219.65852,  20.31794,  36.0462,  10.00,  219.65852,  20.16443,  35.49092,  10.00,  219.53522
6235, 4086,  19.57027, -48.04537, -198.82318,  218.82318,  19.57027,  48.04537,  10.00,  218.82318,  19.42842,  47.5242,  10.00,  218.71718
6236, 4089,  20.01152, -45.15257, -197.02596,  217.02596,  20.01152,  45.15257,  10.00,  217.02596,  19.86954,  44.65702,  10.00,  216.916
6237, 4091,  20.31794, -36.0462, -199.65852,  219.65852,  20.31794,  36.0462,  10.00,  219.65852,  20.16443,  35.49092,  10.00,  219.53522
6238, 4087,  19.29175, -38.01236, -200.98993,  220.98993,  19.29175,  38.01236,  10.00,  220.98993,  19.13852,  37.44585,  10.00,  220.86775
6239, 4086,  19.57027, -48.04537, -198.82318,  218.82318,  19.57027,  48.04537,  10.00,  218.82318,  19.42842,  47.5242,  10.00,  218.71718
6240, 4089,  20.01152, -45.15257, -197.02596,  217.02596,  20.01152,  45.15257,  10.00,  217.02596,  19.86954,  44.65702,  10.00,  216.916
6241, 4092,  20.33994, -35.9463, -198.62279,  218.62279,  20.33994,  35.9463,  10.00,  218.62279,  20.18773,  35.40517,  10.00,  218.49959
6242, 4091,  20.31794, -36.0462, -199.65852,  219.65852,  20.31794,  36.0462,  10.00,  219.65852,  20.16443,  35.49092,  10.00,  219.53522
6243, 4093,  19.77287, -37.5056, -197.6908,  217.6908,  19.77287,  37.5056,  10.00,  217.6908,  19.62321,  36.98401,  10.00,  217.56978
6244, 4092,  20.33994, -35.9463, -198.62279,  218.62279,  20.33994,  35.9463,  10.00,  218.62279,  20.18773,  35.40517,  10.00,  218.49959
6245, 4089,  20.01152, -45.15257, -197.02596,  217.02596,  20.01152,  45.15257,  10.00,  217.02596,  19.86954,  44.65702,  10.00,  216.916
6246, 4093,  19.77287, -37.5056, -197.6908,  217.6908,  19.77287,  37.5056,  10.00,  217.6908,  19.62321,  36.98401,  10.00,  217.56978
6247, 4094,  19.71606, -25.67834, -200.50021,  220.50021,  19.71606,  25.67834,  10.00,  220.50021,  19.54947,  25.09774,  10.00,  220.3692
6248, 4092,  20.33994, -35.9463, -198.62279,  218.62279,  20.33994,  35.9463,  10.00,  218.62279,  20.18773,  35.40517,  10.00,  218.49959
6249, 4091,  20.31794, -36.0462, -199.65852,  219.65852,  20.31794,  36.0462,  10.00,  219.65852,  20.16443,  35.49092,  10.00,  219.53522
6250, 4092,  20.33994, -35.9463, -198.62279,  218.62279,  20.33994,  35.9463,  10.00,  218.62279,  20.18773,  35.40517,  10.00,  218.49959
6251, 4094,  19.71606, -25.67834, -200.50021,  220.50021,  19.71606,  25.67834,  10.00,  220.50021,  19.54947,  25.09774,  10.00,  220.3692
6252, 4093,  19.77287, -37.5056, -197.6908,  217.6908,  19.77287,  37.5056,  10.00,  217.6908,  19.62321,  36.98401,  10.00,  217.56978
6253, 4095,  19.01354, -24.83508, -198.98932,  218.98932,  19.01354,  24.83508,  10.00,  218.98932,  18.84805,  24.26232,  10.00,  218.85712
6254, 4094,  19.71606, -25.67834, -200.50021,  220.50021,  19.71606,  25.67834,  10.00,  220.50021,  19.54947,  25.09774,  10.00,  220.3692
6255, 4091,  20.31794, -36.0462, -199.65852,  219.65852,  20.31794,  36.0462,  10.00,  219.65852,  20.16443,  35.49092,  10.00,  219.53522
6256, 4094,  19.71606, -25.67834, -200.50021,  220.50021,  19.71606,  25.67834,  10.00,  220.50021,  19.54947,  25.09774,  10.00,  220.3692
6257, 4096,  18.5113, -28.01089, -201.8205,  221.8205,  18.5113,  28.01089,  10.00,  221.8205,  18.34585,  27.4328,  10.00,  221.69041
6258, 4097,  21.25364, -37.01362, -200.45255,  220.45255,  21.25364,  37.01362,  10.00,  220.45255,  21.10018,  36.4468,  10.00,  220.33009
6259, 4091,  20.31794, -36.0462, -199.65852,  219.65852,  20.31794,  36.0462,  10.00,  219.65852,  20.16443,  35.49092,  10.00,  219.53522
6260, 4096,  18.5113, -28.01089, -201.8205,  221.8205,  18.5113,  28.01089,  10.00,  221.8205,  18.34585,  27.4328,  10.00,  221.69041
6261, 4098,  18.23295, -17.61296, -201.81712,  221.81712,  18.23295,  17.61296,  10.00,  221.81712,  18.05313,  17.02614,  10.00,  221.68759
6262, 4094,  19.71606, -25.67834, -200.50021,  220.50021,  19.71606,  25.67834,  10.00,  220.50021,  19.54947,  25.09774,  10.00,  220.3692
6263, 4095,  19.01354, -24.83508, -198.98932,  218.98932,  19.01354,  24.83508,  10.00,  218.98932,  18.84805,  24.26232,  10.00,  218.85712
6264, 4098,  18.23295, -17.61296, -201.81712,  221.81712,  18.23295,  17.61296,  10.00,  221.81712,  18.05313,  17.02614,  10.00,  221.68759
6265, 4095,  19.01354, -24.83508, -198.98932,  218.98932,  19.01354,  24.83508,  10.00,  218.98932,  18.84805,  24.26232,  10.00,  218.85712
6266, 4099,  17.62809, -17.27159, -199.61639,  219.61639,  17.62809,  17.27159,  10.00,  219.61639,  17.4509,  16.68185,  10.00,  219.485
6267, 4097,  21.25364, -37.01362, -200.45255,  220.45255,  21.25364,  37.01362,  10.00,  220.45255,  21.10018,  36.4468,  10.00,  220.33009
6268, 4096,  18.5113, -28.01089, -201.8205,  221.8205,  18.5113,  28.01089,  10.00,  221.8205,  18.34585,  27.4328,  10.00,  221.69041
6269, 4100,  18.87857, -29.28764, -202.34967,  222.34967,  18.87857,  29.28764,  10.00,  222.34967,  18.71405,  28.70802,  10.00,  222.22014
6270, 4101,  19.30266, -38.59814, -201.10008,  221.10008,  19.30266,  38.59814,  10.00,  221.10008,  19.14983,  38.03076,  10.00,  220.97856
6271, 4097,  21.25364, -37.01362, -200.45255,  220.45255,  21.25364,  37.01362,  10.00,  220.45255,  21.10018,  36.4468,  10.00,  220.33009
6272, 4100,  18.87857, -29.28764, -202.34967,  222.34967,  18.87857,  29.28764,  10.00,  222.34967,  18.71405,  28.70802,  10.00,  222.22014
6273, 4102,  15.82001, -21.61638, -203.45966,  223.45966,  15.82001,  21.61638,  10.00,  223.45966,  15.64418,  21.05103,  10.00,  223.32927
6274, 4096,  18.5113, -28.01089, -201.8205,  221.8205,  18.5113,  28.01089,  10.00,  221.8205,  18.34585,  27.4328,  10.00,  221.69041
6275, 4094,  19.71606, -25.67834, -200.50021,  220.50021,  19.71606,  25.67834,  10.00,  220.50021,  19.54947,  25.09774,  10.00,  220.3692
6276, 4102,  15.82001, -21.61638, -203.45966,  223.45966,  15.82001,  21.61638,  10.00,  223.45966,  15.64418,  21.05103,  10.00,  223.32927
6277, 4094,  19.71606, -25.67834, -200.50021,  220.50021,  19.71606,  25.67834,  10.00,  220.50021,  19.54947,  25.09774,  10.00,  220.3692
6278, 4098,  18.23295, -17.61296, -201.81712,  221.81712,  18.23295,  17.61296,  10.00,  221.81712,  18.05313,  17.02614,  10.00,  221.68759
6279, 4096,  18.5113, -28.01089, -201.8205,  221.8205,  18.5113,  28.01089,  10.00,  221.8205,  18.34585,  27.4328,  10.00,  221.69041
6280, 4103,  16.38129, -22.91509, -203.76056,  223.76056,  16.38129,  22.91509,  10.00,  223.76056,  16.2069,  22.34912,  10.00,  223.63016
6281, 4100,  18.87857, -29.28764, -202.34967,  222.34967,  18.87857,  29.28764,  10.00,  222.34967,  18.71405,  28.70802,  10.00,  222.22014
6282, 4096,  18.5113, -28.01089, -201.8205,  221.8205,  18.5113,  28.01089,  10.00,  221.8205,  18.34585,  27.4328,  10.00,  221.69041
6283, 4102,  15.82001, -21.61638, -203.45966,  223.45966,  15.82001,  21.61638,  10.00,  223.45966,  15.64418,  21.05103,  10.00,  223.32927
6284, 4103,  16.38129, -22.91509, -203.76056,  223.76056,  16.38129,  22.91509,  10.00,  223.76056,  16.2069,  22.34912,  10.00,  223.63016
6285, 4101,  19.30266, -38.59814, -201.10008,  221.10008,  19.30266,  38.59814,  10.00,  221.10008,  19.14983,  38.03076,  10.00,  220.97856
6286, 4100,  18.87857, -29.28764, -202.34967,  222.34967,  18.87857,  29.28764,  10.00,  222.34967,  18.71405,  28.70802,  10.00,  222.22014
6287, 4104,  16.94339, -31.62794, -202.99953,  222.99953,  16.94339,  31.62794,  10.00,  222.99953,  16.78091,  31.05515,  10.00,  222.87061
6288, 4104,  16.94339, -31.62794, -202.99953,  222.99953,  16.94339,  31.62794,  10.00,  222.99953,  16.78091,  31.05515,  10.00,  222.87061
6289, 4100,  18.87857, -29.28764, -202.34967,  222.34967,  18.87857,  29.28764,  10.00,  222.34967,  18.71405,  28.70802,  10.00,  222.22014
6290, 4103,  16.38129, -22.91509, -203.76056,  223.76056,  16.38129,  22.91509,  10.00,  223.76056,  16.2069,  22.34912,  10.00,  223.63016
6291, 4104,  16.94339, -31.62794, -202.99953,  222.99953,  16.94339,  31.62794,  10.00,  222.99953,  16.78091,  31.05515,  10.00,  222.87061
6292, 4087,  19.29175, -38.01236, -200.98993,  220.98993,  19.29175,  38.01236,  10.00,  220.98993,  19.13852,  37.44585,  10.00,  220.86775
6293, 4101,  19.30266, -38.59814, -201.10008,  221.10008,  19.30266,  38.59814,  10.00,  221.10008,  19.14983,  38.03076,  10.00,  220.97856
6294, 4104,  16.94339, -31.62794, -202.99953,  222.99953,  16.94339,  31.62794,  10.00,  222.99953,  16.78091,  31.05515,  10.00,  222.87061
6295, 4105,  16.93409, -31.12189, -202.83778,  222.83778,  16.93409,  31.12189,  10.00,  222.83778,  16.77112,  30.54896,  10.00,  222.70886
6296, 4087,  19.29175, -38.01236, -200.98993,  220.98993,  19.29175,  38.01236,  10.00,  220.98993,  19.13852,  37.44585,  10.00,  220.86775
6297, 4087,  19.29175, -38.01236, -200.98993,  220.98993,  19.29175,  38.01236,  10.00,  220.98993,  19.13852,  37.44585,  10.00,  220.86775
6298, 4105,  16.93409, -31.12189, -202.83778,  222.83778,  16.93409,  31.12189,  10.00,  222.83778,  16.77112,  30.54896,  10.00,  222.70886
6299, 4090,  14.70715, -36.49225, -204.07181,  224.07181,  14.70715,  36.49225,  10.00,  224.07181,  14.54914,  35.92406,  10.00,  223.94472
6300, 4106,  14.7762, -26.69487, -204.13809,  224.13809,  14.7762,  26.69487,  10.00,  224.13809,  14.60664,  26.13585,  10.00,  224.00711
6301, 4105,  16.93409, -31.12189, -202.83778,  222.83778,  16.93409,  31.12189,  10.00,  222.83778,  16.77112,  30.54896,  10.00,  222.70886
6302, 4104,  16.94339, -31.62794, -202.99953,  222.99953,  16.94339,  31.62794,  10.00,  222.99953,  16.78091,  31.05515,  10.00,  222.87061
6303, 4104,  16.94339, -31.62794, -202.99953,  222.99953,  16.94339,  31.62794,  10.00,  222.99953,  16.78091,  31.05515,  10.00,  222.87061
6304, 4103,  16.38129, -22.91509, -203.76056,  223.76056,  16.38129,  22.91509,  10.00,  223.76056,  16.2069,  22.34912,  10.00,  223.63016
6305, 4106,  14.7762, -26.69487, -204.13809,  224.13809,  14.7762,  26.69487,  10.00,  224.13809,  14.60664,  26.13585,  10.00,  224.00711
6306, 4106,  14.7762, -26.69487, -204.13809,  224.13809,  14.7762,  26.69487,  10.00,  224.13809,  14.60664,  26.13585,  10.00,  224.00711
6307, 4090,  14.70715, -36.49225, -204.07181,  224.07181,  14.70715,  36.49225,  10.00,  224.07181,  14.54914,  35.92406,  10.00,  223.94472
6308, 4105,  16.93409, -31.12189, -202.83778,  222.83778,  16.93409,  31.12189,  10.00,  222.83778,  16.77112,  30.54896,  10.00,  222.70886
6309, 4107,  13.84019, -18.20659, -204.77151,  224.77151,  13.84019,  18.20659,  10.00,  224.77151,  13.65768,  17.66681,  10.00,  224.64323
6310, 4103,  16.38129, -22.91509, -203.76056,  223.76056,  16.38129,  22.91509,  10.00,  223.76056,  16.2069,  22.34912,  10.00,  223.63016
6311, 4102,  15.82001, -21.61638, -203.45966,  223.45966,  15.82001,  21.61638,  10.00,  223.45966,  15.64418,  21.05103,  10.00,  223.32927
6312, 4106,  14.7762, -26.69487, -204.13809,  224.13809,  14.7762,  26.69487,  10.00,  224.13809,  14.60664,  26.13585,  10.00,  224.00711
6313, 4103,  16.38129, -22.91509, -203.76056,  223.76056,  16.38129,  22.91509,  10.00,  223.76056,  16.2069,  22.34912,  10.00,  223.63016
6314, 4107,  13.84019, -18.20659, -204.77151,  224.77151,  13.84019,  18.20659,  10.00,  224.77151,  13.65768,  17.66681,  10.00,  224.64323
6315, 4108,  13.69916, -17.59612, -204.3992,  224.3992,  13.69916,  17.59612,  10.00,  224.3992,  13.51602,  17.05336,  10.00,  224.27129
6316, 4102,  15.82001, -21.61638, -203.45966,  223.45966,  15.82001,  21.61638,  10.00,  223.45966,  15.64418,  21.05103,  10.00,  223.32927
6317, 4098,  18.23295, -17.61296, -201.81712,  221.81712,  18.23295,  17.61296,  10.00,  221.81712,  18.05313,  17.02614,  10.00,  221.68759
6318, 4107,  13.84019, -18.20659, -204.77151,  224.77151,  13.84019,  18.20659,  10.00,  224.77151,  13.65768,  17.66681,  10.00,  224.64323
6319, 4102,  15.82001, -21.61638, -203.45966,  223.45966,  15.82001,  21.61638,  10.00,  223.45966,  15.64418,  21.05103,  10.00,  223.32927
6320, 4108,  13.69916, -17.59612, -204.3992,  224.3992,  13.69916,  17.59612,  10.00,  224.3992,  13.51602,  17.05336,  10.00,  224.27129
6321, 4109,  15.97013, -11.59755, -202.81071,  222.81071,  15.97013,  11.59755,  10.00,  222.81071,  15.77896,  11.02371,  10.00,  222.68617
6322, 4098,  18.23295, -17.61296, -201.81712,  221.81712,  18.23295,  17.61296,  10.00,  221.81712,  18.05313,  17.02614,  10.00,  221.68759
6323, 4099,  17.62809, -17.27159, -199.61639,  219.61639,  17.62809,  17.27159,  10.00,  219.61639,  17.4509,  16.68185,  10.00,  219.485
6324, 4108,  13.69916, -17.59612, -204.3992,  224.3992,  13.69916,  17.59612,  10.00,  224.3992,  13.51602,  17.05336,  10.00,  224.27129
6325, 4098,  18.23295, -17.61296, -201.81712,  221.81712,  18.23295,  17.61296,  10.00,  221.81712,  18.05313,  17.02614,  10.00,  221.68759
6326, 4109,  15.97013, -11.59755, -202.81071,  222.81071,  15.97013,  11.59755,  10.00,  222.81071,  15.77896,  11.02371,  10.00,  222.68617
6327, 4109,  15.97013, -11.59755, -202.81071,  222.81071,  15.97013,  11.59755,  10.00,  222.81071,  15.77896,  11.02371,  10.00,  222.68617
6328, 4099,  17.62809, -17.27159, -199.61639,  219.61639,  17.62809,  17.27159,  10.00,  219.61639,  17.4509,  16.68185,  10.00,  219.485
6329, 4110,  15.48601, -10.11869, -200.29407,  220.29407,  15.48601,  10.11869,  10.00,  220.29407,  15.29584,  9.52552,  10.00,  220.16818
6330, 4111,  11.17602, -14.22476, -205.26808,  225.26808,  11.17602,  14.22476,  10.00,  225.26808,  10.98635,  13.71029,  10.00,  225.14314
6331, 4108,  13.69916, -17.59612, -204.3992,  224.3992,  13.69916,  17.59612,  10.00,  224.3992,  13.51602,  17.05336,  10.00,  224.27129
6332, 4109,  15.97013, -11.59755, -202.81071,  222.81071,  15.97013,  11.59755,  10.00,  222.81071,  15.77896,  11.02371,  10.00,  222.68617
6333, 4112,  13.5956, -7.25789, -203.64946,  223.64946,  13.5956,  7.25789,  10.00,  223.64946,  13.39566,  6.70422,  10.00,  223.52991
6334, 4109,  15.97013, -11.59755, -202.81071,  222.81071,  15.97013,  11.59755,  10.00,  222.81071,  15.77896,  11.02371,  10.00,  222.68617
6335, 4110,  15.48601, -10.11869, -200.29407,  220.29407,  15.48601,  10.11869,  10.00,  220.29407,  15.29584,  9.52552,  10.00,  220.16818
6336, 4111,  11.17602, -14.22476, -205.26808,  225.26808,  11.17602,  14.22476,  10.00,  225.26808,  10.98635,  13.71029,  10.00,  225.14314
6337, 4109,  15.97013, -11.59755, -202.81071,  222.81071,  15.97013,  11.59755,  10.00,  222.81071,  15.77896,  11.02371,  10.00,  222.68617
6338, 4112,  13.5956, -7.25789, -203.64946,  223.64946,  13.5956,  7.25789,  10.00,  223.64946,  13.39566,  6.70422,  10.00,  223.52991
6339, 4112,  13.5956, -7.25789, -203.64946,  223.64946,  13.5956,  7.25789,  10.00,  223.64946,  13.39566,  6.70422,  10.00,  223.52991
6340, 4110,  15.48601, -10.11869, -200.29407,  220.29407,  15.48601,  10.11869,  10.00,  220.29407,  15.29584,  9.52552,  10.00,  220.16818
6341, 4113,  13.24548, -4.78726, -200.88257,  220.88257,  13.24548,  4.78726,  10.00,  220.88257,  13.04488,  4.20181,  10.00,  220.76265
6342, 4114,  10.34654,  0.05822, -201.84671,  221.84671,  10.34654, -0.05822,  10.00,  221.84671,  10.13552, -0.62147,  10.00,  221.7334
6343, 4112,  13.5956, -7.25789, -203.64946,  223.64946,  13.5956,  7.25789,  10.00,  223.64946,  13.39566,  6.70422,  10.00,  223.52991
6344, 4113,  13.24548, -4.78726, -200.88257,  220.88257,  13.24548,  4.78726,  10.00,  220.88257,  13.04488,  4.20181,  10.00,  220.76265
6345, 4115,  11.17725, -14.0512, -205.61977,  225.61977,  11.17725,  14.0512,  10.00,  225.61977,  10.98702,  13.54171,  10.00,  225.49498
6346, 4108,  13.69916, -17.59612, -204.3992,  224.3992,  13.69916,  17.59612,  10.00,  224.3992,  13.51602,  17.05336,  10.00,  224.27129
6347, 4111,  11.17602, -14.22476, -205.26808,  225.26808,  11.17602,  14.22476,  10.00,  225.26808,  10.98635,  13.71029,  10.00,  225.14314
6348, 4115,  11.17725, -14.0512, -205.61977,  225.61977,  11.17725,  14.0512,  10.00,  225.61977,  10.98702,  13.54171,  10.00,  225.49498
6349, 4107,  13.84019, -18.20659, -204.77151,  224.77151,  13.84019,  18.20659,  10.00,  224.77151,  13.65768,  17.66681,  10.00,  224.64323
6350, 4108,  13.69916, -17.59612, -204.3992,  224.3992,  13.69916,  17.59612,  10.00,  224.3992,  13.51602,  17.05336,  10.00,  224.27129
6351, 4116,  8.5873, -11.04938, -206.08809,  226.08809,  8.5873,  11.04938,  10.00,  226.08809,  8.39112,  10.56426,  10.00,  225.96671
6352, 4111,  11.17602, -14.22476, -205.26808,  225.26808,  11.17602,  14.22476,  10.00,  225.26808,  10.98635,  13.71029,  10.00,  225.14314
6353, 4112,  13.5956, -7.25789, -203.64946,  223.64946,  13.5956,  7.25789,  10.00,  223.64946,  13.39566,  6.70422,  10.00,  223.52991
6354, 4115,  11.17725, -14.0512, -205.61977,  225.61977,  11.17725,  14.0512,  10.00,  225.61977,  10.98702,  13.54171,  10.00,  225.49498
6355, 4111,  11.17602, -14.22476, -205.26808,  225.26808,  11.17602,  14.22476,  10.00,  225.26808,  10.98635,  13.71029,  10.00,  225.14314
6356, 4116,  8.5873, -11.04938, -206.08809,  226.08809,  8.5873,  11.04938,  10.00,  226.08809,  8.39112,  10.56426,  10.00,  225.96671
6357, 4114,  10.34654,  0.05822, -201.84671,  221.84671,  10.34654, -0.05822,  10.00,  221.84671,  10.13552, -0.62147,  10.00,  221.7334
