VTX, IDX, _sig62._child0.x, _sig62._child0.y, _sig62._child0.z, _sig62._child0.w, _output0.x, _output0.y, _output0.z, _output0.w, _output1.x, _output1.y, _output1.z, _output1.w
1161, 24867,  5.157, -94.60596, -179.07536,  199.07536,  5.157,  94.60596,  10.00,  199.07536,  5.05232,  94.32063,  10.00,  199.04495
1162, 24960,  4.8509, -94.74818, -178.98888,  198.98888,  4.8509,  94.74818,  10.00,  198.98888,  4.74616,  94.46287,  10.00,  198.95854
1163, 24863,  4.84758, -94.478, -179.05417,  199.05417,  4.84758,  94.478,  10.00,  199.05417,  4.74288,  94.19273,  10.00,  199.02386
1164, 24959,  4.66215, -95.63867, -178.74567,  198.74567,  4.66215,  95.63867,  10.00,  198.74567,  4.55723,  95.35327,  10.00,  198.71527
1165, 24960,  4.8509, -94.74818, -178.98888,  198.98888,  4.8509,  94.74818,  10.00,  198.98888,  4.74616,  94.46287,  10.00,  198.95854
1166, 24961,  4.83201, -95.66512, -178.76448,  198.76448,  4.83201,  95.66512,  10.00,  198.76448,  4.72712,  95.37972,  10.00,  198.73401
1167, 24867,  5.157, -94.60596, -179.07536,  199.07536,  5.157,  94.60596,  10.00,  199.07536,  5.05232,  94.32063,  10.00,  199.04495
1168, 24962,  5.12577, -94.86251, -179.00771,  199.00771,  5.12577,  94.86251,  10.00,  199.00771,  5.02105,  94.57714,  10.00,  198.97725
1169, 24960,  4.8509, -94.74818, -178.98888,  198.98888,  4.8509,  94.74818,  10.00,  198.98888,  4.74616,  94.46287,  10.00,  198.95854
1170, 24961,  4.83201, -95.66512, -178.76448,  198.76448,  4.83201,  95.66512,  10.00,  198.76448,  4.72712,  95.37972,  10.00,  198.73401
1171, 24960,  4.8509, -94.74818, -178.98888,  198.98888,  4.8509,  94.74818,  10.00,  198.98888,  4.74616,  94.46287,  10.00,  198.95854
1172, 24962,  5.12577, -94.86251, -179.00771,  199.00771,  5.12577,  94.86251,  10.00,  199.00771,  5.02105,  94.57714,  10.00,  198.97725
1173, 24871,  5.44245, -94.80724, -179.08075,  199.08075,  5.44245,  94.80724,  10.00,  199.08075,  5.33779,  94.52187,  10.00,  199.05023
1174, 24962,  5.12577, -94.86251, -179.00771,  199.00771,  5.12577,  94.86251,  10.00,  199.00771,  5.02105,  94.57714,  10.00,  198.97725
1175, 24867,  5.157, -94.60596, -179.07536,  199.07536,  5.157,  94.60596,  10.00,  199.07536,  5.05232,  94.32063,  10.00,  199.04495
1176, 24961,  4.83201, -95.66512, -178.76448,  198.76448,  4.83201,  95.66512,  10.00,  198.76448,  4.72712,  95.37972,  10.00,  198.73401
1177, 24962,  5.12577, -94.86251, -179.00771,  199.00771,  5.12577,  94.86251,  10.00,  199.00771,  5.02105,  94.57714,  10.00,  198.97725
1178, 24963,  4.99675, -95.73215, -178.77652,  198.77652,  4.99675,  95.73215,  10.00,  198.77652,  4.89186,  95.44673,  10.00,  198.746
1179, 24871,  5.44245, -94.80724, -179.08075,  199.08075,  5.44245,  94.80724,  10.00,  199.08075,  5.33779,  94.52187,  10.00,  199.05023
1180, 24964,  5.37688, -95.04297, -179.01263,  199.01263,  5.37688,  95.04297,  10.00,  199.01263,  5.27217,  94.75757,  10.00,  198.98212
1181, 24962,  5.12577, -94.86251, -179.00771,  199.00771,  5.12577,  94.86251,  10.00,  199.00771,  5.02105,  94.57714,  10.00,  198.97725
1182, 24963,  4.99675, -95.73215, -178.77652,  198.77652,  4.99675,  95.73215,  10.00,  198.77652,  4.89186,  95.44673,  10.00,  198.746
1183, 24962,  5.12577, -94.86251, -179.00771,  199.00771,  5.12577,  94.86251,  10.00,  199.00771,  5.02105,  94.57714,  10.00,  198.97725
1184, 24964,  5.37688, -95.04297, -179.01263,  199.01263,  5.37688,  95.04297,  10.00,  199.01263,  5.27217,  94.75757,  10.00,  198.98212
1185, 24875,  5.69905, -95.09136, -179.07001,  199.07001,  5.69905,  95.09136,  10.00,  199.07001,  5.59439,  94.80596,  10.00,  199.03938
1186, 24964,  5.37688, -95.04297, -179.01263,  199.01263,  5.37688,  95.04297,  10.00,  199.01263,  5.27217,  94.75757,  10.00,  198.98212
1187, 24871,  5.44245, -94.80724, -179.08075,  199.08075,  5.44245,  94.80724,  10.00,  199.08075,  5.33779,  94.52187,  10.00,  199.05023
1188, 24963,  4.99675, -95.73215, -178.77652,  198.77652,  4.99675,  95.73215,  10.00,  198.77652,  4.89186,  95.44673,  10.00,  198.746
1189, 24964,  5.37688, -95.04297, -179.01263,  199.01263,  5.37688,  95.04297,  10.00,  199.01263,  5.27217,  94.75757,  10.00,  198.98212
1190, 24965,  5.14635, -95.84198, -178.78117,  198.78117,  5.14635,  95.84198,  10.00,  198.78117,  5.04148,  95.55653,  10.00,  198.75061
1191, 24875,  5.69905, -95.09136, -179.07001,  199.07001,  5.69905,  95.09136,  10.00,  199.07001,  5.59439,  94.80596,  10.00,  199.03938
1192, 24966,  5.60234, -95.29664, -179.00407,  199.00407,  5.60234,  95.29664,  10.00,  199.00407,  5.49764,  95.01122,  10.00,  198.97346
1193, 24964,  5.37688, -95.04297, -179.01263,  199.01263,  5.37688,  95.04297,  10.00,  199.01263,  5.27217,  94.75757,  10.00,  198.98212
1194, 24965,  5.14635, -95.84198, -178.78117,  198.78117,  5.14635,  95.84198,  10.00,  198.78117,  5.04148,  95.55653,  10.00,  198.75061
1195, 24964,  5.37688, -95.04297, -179.01263,  199.01263,  5.37688,  95.04297,  10.00,  199.01263,  5.27217,  94.75757,  10.00,  198.98212
1196, 24966,  5.60234, -95.29664, -179.00407,  199.00407,  5.60234,  95.29664,  10.00,  199.00407,  5.49764,  95.01122,  10.00,  198.97346
1197, 24879,  5.92893, -95.4618, -179.04376,  199.04376,  5.92893,  95.4618,  10.00,  199.04376,  5.82427,  95.17628,  10.00,  199.01303
1198, 24966,  5.60234, -95.29664, -179.00407,  199.00407,  5.60234,  95.29664,  10.00,  199.00407,  5.49764,  95.01122,  10.00,  198.97346
1199, 24875,  5.69905, -95.09136, -179.07001,  199.07001,  5.69905,  95.09136,  10.00,  199.07001,  5.59439,  94.80596,  10.00,  199.03938
1200, 24965,  5.14635, -95.84198, -178.78117,  198.78117,  5.14635,  95.84198,  10.00,  198.78117,  5.04148,  95.55653,  10.00,  198.75061
1201, 24966,  5.60234, -95.29664, -179.00407,  199.00407,  5.60234,  95.29664,  10.00,  199.00407,  5.49764,  95.01122,  10.00,  198.97346
1202, 24967,  5.27917, -95.99194, -178.77768,  198.77768,  5.27917,  95.99194,  10.00,  198.77768,  5.1743,  95.70647,  10.00,  198.74704
1203, 24879,  5.92893, -95.4618, -179.04376,  199.04376,  5.92893,  95.4618,  10.00,  199.04376,  5.82427,  95.17628,  10.00,  199.01303
1204, 24968,  5.79929, -95.62744, -178.98119,  198.98119,  5.79929,  95.62744,  10.00,  198.98119,  5.69459,  95.34196,  10.00,  198.95045
1205, 24966,  5.60234, -95.29664, -179.00407,  199.00407,  5.60234,  95.29664,  10.00,  199.00407,  5.49764,  95.01122,  10.00,  198.97346
1206, 24967,  5.27917, -95.99194, -178.77768,  198.77768,  5.27917,  95.99194,  10.00,  198.77768,  5.1743,  95.70647,  10.00,  198.74704
1207, 24966,  5.60234, -95.29664, -179.00407,  199.00407,  5.60234,  95.29664,  10.00,  199.00407,  5.49764,  95.01122,  10.00,  198.97346
1208, 24968,  5.79929, -95.62744, -178.98119,  198.98119,  5.79929,  95.62744,  10.00,  198.98119,  5.69459,  95.34196,  10.00,  198.95045
1209, 24883,  6.12056, -95.90414, -179.00565,  199.00565,  6.12056,  95.90414,  10.00,  199.00565,  6.01589,  95.61863,  10.00,  198.97482
1210, 24968,  5.79929, -95.62744, -178.98119,  198.98119,  5.79929,  95.62744,  10.00,  198.98119,  5.69459,  95.34196,  10.00,  198.95045
1211, 24879,  5.92893, -95.4618, -179.04376,  199.04376,  5.92893,  95.4618,  10.00,  199.04376,  5.82427,  95.17628,  10.00,  199.01303
1212, 24967,  5.27917, -95.99194, -178.77768,  198.77768,  5.27917,  95.99194,  10.00,  198.77768,  5.1743,  95.70647,  10.00,  198.74704
1213, 24968,  5.79929, -95.62744, -178.98119,  198.98119,  5.79929,  95.62744,  10.00,  198.98119,  5.69459,  95.34196,  10.00,  198.95045
1214, 24969,  5.39193, -96.17622, -178.76614,  198.76614,  5.39193,  96.17622,  10.00,  198.76614,  5.28706,  95.89076,  10.00,  198.73546
1215, 24883,  6.12056, -95.90414, -179.00565,  199.00565,  6.12056,  95.90414,  10.00,  199.00565,  6.01589,  95.61863,  10.00,  198.97482
1216, 24970,  5.96565, -96.02062, -178.94716,  198.94716,  5.96565,  96.02062,  10.00,  198.94716,  5.86094,  95.73509,  10.00,  198.91635
1217, 24968,  5.79929, -95.62744, -178.98119,  198.98119,  5.79929,  95.62744,  10.00,  198.98119,  5.69459,  95.34196,  10.00,  198.95045
1218, 24969,  5.39193, -96.17622, -178.76614,  198.76614,  5.39193,  96.17622,  10.00,  198.76614,  5.28706,  95.89076,  10.00,  198.73546
1219, 24968,  5.79929, -95.62744, -178.98119,  198.98119,  5.79929,  95.62744,  10.00,  198.98119,  5.69459,  95.34196,  10.00,  198.95045
1220, 24970,  5.96565, -96.02062, -178.94716,  198.94716,  5.96565,  96.02062,  10.00,  198.94716,  5.86094,  95.73509,  10.00,  198.91635
1221, 24887,  6.26563, -96.36449, -178.95981,  198.95981,  6.26563,  96.36449,  10.00,  198.95981,  6.16094,  96.0789,  10.00,  198.92888
1222, 24970,  5.96565, -96.02062, -178.94716,  198.94716,  5.96565,  96.02062,  10.00,  198.94716,  5.86094,  95.73509,  10.00,  198.91635
1223, 24883,  6.12056, -95.90414, -179.00565,  199.00565,  6.12056,  95.90414,  10.00,  199.00565,  6.01589,  95.61863,  10.00,  198.97482
1224, 24969,  5.39193, -96.17622, -178.76614,  198.76614,  5.39193,  96.17622,  10.00,  198.76614,  5.28706,  95.89076,  10.00,  198.73546
1225, 24970,  5.96565, -96.02062, -178.94716,  198.94716,  5.96565,  96.02062,  10.00,  198.94716,  5.86094,  95.73509,  10.00,  198.91635
1226, 24971,  5.48294, -96.38492, -178.74831,  198.74831,  5.48294,  96.38492,  10.00,  198.74831,  5.37807,  96.09941,  10.00,  198.71758
1227, 24887,  6.26563, -96.36449, -178.95981,  198.95981,  6.26563,  96.36449,  10.00,  198.95981,  6.16094,  96.0789,  10.00,  198.92888
1228, 24972,  6.0882, -96.43162, -178.90689,  198.90689,  6.0882,  96.43162,  10.00,  198.90689,  5.98347,  96.14606,  10.00,  198.87599
1229, 24970,  5.96565, -96.02062, -178.94716,  198.94716,  5.96565,  96.02062,  10.00,  198.94716,  5.86094,  95.73509,  10.00,  198.91635
1230, 24971,  5.48294, -96.38492, -178.74831,  198.74831,  5.48294,  96.38492,  10.00,  198.74831,  5.37807,  96.09941,  10.00,  198.71758
1231, 24970,  5.96565, -96.02062, -178.94716,  198.94716,  5.96565,  96.02062,  10.00,  198.94716,  5.86094,  95.73509,  10.00,  198.91635
1232, 24972,  6.0882, -96.43162, -178.90689,  198.90689,  6.0882,  96.43162,  10.00,  198.90689,  5.98347,  96.14606,  10.00,  198.87599
1233, 24891,  6.36422, -96.8211, -178.90733,  198.90733,  6.36422,  96.8211,  10.00,  198.90733,  6.25952,  96.53549,  10.00,  198.8763
1234, 24972,  6.0882, -96.43162, -178.90689,  198.90689,  6.0882,  96.43162,  10.00,  198.90689,  5.98347,  96.14606,  10.00,  198.87599
1235, 24887,  6.26563, -96.36449, -178.95981,  198.95981,  6.26563,  96.36449,  10.00,  198.95981,  6.16094,  96.0789,  10.00,  198.92888
1236, 24971,  5.48294, -96.38492, -178.74831,  198.74831,  5.48294,  96.38492,  10.00,  198.74831,  5.37807,  96.09941,  10.00,  198.71758
1237, 24972,  6.0882, -96.43162, -178.90689,  198.90689,  6.0882,  96.43162,  10.00,  198.90689,  5.98347,  96.14606,  10.00,  198.87599
1238, 24973,  5.55217, -96.60892, -178.72438,  198.72438,  5.55217,  96.60892,  10.00,  198.72438,  5.44728,  96.32336,  10.00,  198.6936
1239, 24891,  6.36422, -96.8211, -178.90733,  198.90733,  6.36422,  96.8211,  10.00,  198.90733,  6.25952,  96.53549,  10.00,  198.8763
1240, 24974,  6.16713, -96.83826, -178.86005,  198.86005,  6.16713,  96.83826,  10.00,  198.86005,  6.06238,  96.55269,  10.00,  198.82909
1241, 24972,  6.0882, -96.43162, -178.90689,  198.90689,  6.0882,  96.43162,  10.00,  198.90689,  5.98347,  96.14606,  10.00,  198.87599
1242, 24973,  5.55217, -96.60892, -178.72438,  198.72438,  5.55217,  96.60892,  10.00,  198.72438,  5.44728,  96.32336,  10.00,  198.6936
1243, 24972,  6.0882, -96.43162, -178.90689,  198.90689,  6.0882,  96.43162,  10.00,  198.90689,  5.98347,  96.14606,  10.00,  198.87599
1244, 24974,  6.16713, -96.83826, -178.86005,  198.86005,  6.16713,  96.83826,  10.00,  198.86005,  6.06238,  96.55269,  10.00,  198.82909
1245, 24895,  6.41628, -97.27075, -178.84978,  198.84978,  6.41628,  97.27075,  10.00,  198.84978,  6.31154,  96.98509,  10.00,  198.81866
1246, 24974,  6.16713, -96.83826, -178.86005,  198.86005,  6.16713,  96.83826,  10.00,  198.86005,  6.06238,  96.55269,  10.00,  198.82909
1247, 24891,  6.36422, -96.8211, -178.90733,  198.90733,  6.36422,  96.8211,  10.00,  198.90733,  6.25952,  96.53549,  10.00,  198.8763
1248, 24973,  5.55217, -96.60892, -178.72438,  198.72438,  5.55217,  96.60892,  10.00,  198.72438,  5.44728,  96.32336,  10.00,  198.6936
1249, 24974,  6.16713, -96.83826, -178.86005,  198.86005,  6.16713,  96.83826,  10.00,  198.86005,  6.06238,  96.55269,  10.00,  198.82909
1250, 24975,  5.5888, -96.84546, -178.69743,  198.69743,  5.5888,  96.84546,  10.00,  198.69743,  5.4839,  96.55987,  10.00,  198.66661
1251, 24895,  6.41628, -97.27075, -178.84978,  198.84978,  6.41628,  97.27075,  10.00,  198.84978,  6.31154,  96.98509,  10.00,  198.81866
1252, 24976,  6.20565, -97.23723, -178.80927,  198.80927,  6.20565,  97.23723,  10.00,  198.80927,  6.10088,  96.95158,  10.00,  198.77823
1253, 24974,  6.16713, -96.83826, -178.86005,  198.86005,  6.16713,  96.83826,  10.00,  198.86005,  6.06238,  96.55269,  10.00,  198.82909
1254, 24975,  5.5888, -96.84546, -178.69743,  198.69743,  5.5888,  96.84546,  10.00,  198.69743,  5.4839,  96.55987,  10.00,  198.66661
1255, 24974,  6.16713, -96.83826, -178.86005,  198.86005,  6.16713,  96.83826,  10.00,  198.86005,  6.06238,  96.55269,  10.00,  198.82909
1256, 24976,  6.20565, -97.23723, -178.80927,  198.80927,  6.20565,  97.23723,  10.00,  198.80927,  6.10088,  96.95158,  10.00,  198.77823
1257, 24899,  6.41315, -97.72929, -178.78474,  198.78474,  6.41315,  97.72929,  10.00,  198.78474,  6.30838,  97.44359,  10.00,  198.75359
1258, 24976,  6.20565, -97.23723, -178.80927,  198.80927,  6.20565,  97.23723,  10.00,  198.80927,  6.10088,  96.95158,  10.00,  198.77823
1259, 24895,  6.41628, -97.27075, -178.84978,  198.84978,  6.41628,  97.27075,  10.00,  198.84978,  6.31154,  96.98509,  10.00,  198.81866
1260, 24899,  6.41315, -97.72929, -178.78474,  198.78474,  6.41315,  97.72929,  10.00,  198.78474,  6.30838,  97.44359,  10.00,  198.75359
1261, 24906,  6.20042, -97.63805, -178.75308,  198.75308,  6.20042,  97.63805,  10.00,  198.75308,  6.09562,  97.35242,  10.00,  198.722
1262, 24976,  6.20565, -97.23723, -178.80927,  198.80927,  6.20565,  97.23723,  10.00,  198.80927,  6.10088,  96.95158,  10.00,  198.77823
1263, 24977,  5.60392, -97.08167, -178.6676,  198.6676,  5.60392,  97.08167,  10.00,  198.6676,  5.49901,  96.79605,  10.00,  198.63673
1264, 24976,  6.20565, -97.23723, -178.80927,  198.80927,  6.20565,  97.23723,  10.00,  198.80927,  6.10088,  96.95158,  10.00,  198.77823
1265, 24906,  6.20042, -97.63805, -178.75308,  198.75308,  6.20042,  97.63805,  10.00,  198.75308,  6.09562,  97.35242,  10.00,  198.722
1266, 24975,  5.5888, -96.84546, -178.69743,  198.69743,  5.5888,  96.84546,  10.00,  198.69743,  5.4839,  96.55987,  10.00,  198.66661
1267, 24976,  6.20565, -97.23723, -178.80927,  198.80927,  6.20565,  97.23723,  10.00,  198.80927,  6.10088,  96.95158,  10.00,  198.77823
1268, 24977,  5.60392, -97.08167, -178.6676,  198.6676,  5.60392,  97.08167,  10.00,  198.6676,  5.49901,  96.79605,  10.00,  198.63673
1269, 24977,  5.60392, -97.08167, -178.6676,  198.6676,  5.60392,  97.08167,  10.00,  198.6676,  5.49901,  96.79605,  10.00,  198.63673
1270, 24906,  6.20042, -97.63805, -178.75308,  198.75308,  6.20042,  97.63805,  10.00,  198.75308,  6.09562,  97.35242,  10.00,  198.722
1271, 24917,  5.59832, -97.31611, -178.63455,  198.63455,  5.59832,  97.31611,  10.00,  198.63455,  5.49339,  97.03053,  10.00,  198.60367
1272, 24975,  5.5888, -96.84546, -178.69743,  198.69743,  5.5888,  96.84546,  10.00,  198.69743,  5.4839,  96.55987,  10.00,  198.66661
1273, 24978,  4.76869, -96.96568, -178.51381,  198.51381,  4.76869,  96.96568,  10.00,  198.51381,  4.66364,  96.68018,  10.00,  198.4832
1274, 24973,  5.55217, -96.60892, -178.72438,  198.72438,  5.55217,  96.60892,  10.00,  198.72438,  5.44728,  96.32336,  10.00,  198.6936
1275, 24977,  5.60392, -97.08167, -178.6676,  198.6676,  5.60392,  97.08167,  10.00,  198.6676,  5.49901,  96.79605,  10.00,  198.63673
1276, 24978,  4.76869, -96.96568, -178.51381,  198.51381,  4.76869,  96.96568,  10.00,  198.51381,  4.66364,  96.68018,  10.00,  198.4832
1277, 24975,  5.5888, -96.84546, -178.69743,  198.69743,  5.5888,  96.84546,  10.00,  198.69743,  5.4839,  96.55987,  10.00,  198.66661
1278, 24917,  5.59832, -97.31611, -178.63455,  198.63455,  5.59832,  97.31611,  10.00,  198.63455,  5.49339,  97.03053,  10.00,  198.60367
1279, 24978,  4.76869, -96.96568, -178.51381,  198.51381,  4.76869,  96.96568,  10.00,  198.51381,  4.66364,  96.68018,  10.00,  198.4832
1280, 24977,  5.60392, -97.08167, -178.6676,  198.6676,  5.60392,  97.08167,  10.00,  198.6676,  5.49901,  96.79605,  10.00,  198.63673
1281, 24973,  5.55217, -96.60892, -178.72438,  198.72438,  5.55217,  96.60892,  10.00,  198.72438,  5.44728,  96.32336,  10.00,  198.6936
1282, 24978,  4.76869, -96.96568, -178.51381,  198.51381,  4.76869,  96.96568,  10.00,  198.51381,  4.66364,  96.68018,  10.00,  198.4832
1283, 24971,  5.48294, -96.38492, -178.74831,  198.74831,  5.48294,  96.38492,  10.00,  198.74831,  5.37807,  96.09941,  10.00,  198.71758
1284, 24971,  5.48294, -96.38492, -178.74831,  198.74831,  5.48294,  96.38492,  10.00,  198.74831,  5.37807,  96.09941,  10.00,  198.71758
1285, 24978,  4.76869, -96.96568, -178.51381,  198.51381,  4.76869,  96.96568,  10.00,  198.51381,  4.66364,  96.68018,  10.00,  198.4832
1286, 24969,  5.39193, -96.17622, -178.76614,  198.76614,  5.39193,  96.17622,  10.00,  198.76614,  5.28706,  95.89076,  10.00,  198.73546
1287, 24969,  5.39193, -96.17622, -178.76614,  198.76614,  5.39193,  96.17622,  10.00,  198.76614,  5.28706,  95.89076,  10.00,  198.73546
1288, 24978,  4.76869, -96.96568, -178.51381,  198.51381,  4.76869,  96.96568,  10.00,  198.51381,  4.66364,  96.68018,  10.00,  198.4832
1289, 24967,  5.27917, -95.99194, -178.77768,  198.77768,  5.27917,  95.99194,  10.00,  198.77768,  5.1743,  95.70647,  10.00,  198.74704
1290, 24967,  5.27917, -95.99194, -178.77768,  198.77768,  5.27917,  95.99194,  10.00,  198.77768,  5.1743,  95.70647,  10.00,  198.74704
1291, 24978,  4.76869, -96.96568, -178.51381,  198.51381,  4.76869,  96.96568,  10.00,  198.51381,  4.66364,  96.68018,  10.00,  198.4832
1292, 24965,  5.14635, -95.84198, -178.78117,  198.78117,  5.14635,  95.84198,  10.00,  198.78117,  5.04148,  95.55653,  10.00,  198.75061
1293, 24965,  5.14635, -95.84198, -178.78117,  198.78117,  5.14635,  95.84198,  10.00,  198.78117,  5.04148,  95.55653,  10.00,  198.75061
1294, 24978,  4.76869, -96.96568, -178.51381,  198.51381,  4.76869,  96.96568,  10.00,  198.51381,  4.66364,  96.68018,  10.00,  198.4832
1295, 24963,  4.99675, -95.73215, -178.77652,  198.77652,  4.99675,  95.73215,  10.00,  198.77652,  4.89186,  95.44673,  10.00,  198.746
1296, 24963,  4.99675, -95.73215, -178.77652,  198.77652,  4.99675,  95.73215,  10.00,  198.77652,  4.89186,  95.44673,  10.00,  198.746
1297, 24978,  4.76869, -96.96568, -178.51381,  198.51381,  4.76869,  96.96568,  10.00,  198.51381,  4.66364,  96.68018,  10.00,  198.4832
1298, 24961,  4.83201, -95.66512, -178.76448,  198.76448,  4.83201,  95.66512,  10.00,  198.76448,  4.72712,  95.37972,  10.00,  198.73401
1299, 24961,  4.83201, -95.66512, -178.76448,  198.76448,  4.83201,  95.66512,  10.00,  198.76448,  4.72712,  95.37972,  10.00,  198.73401
1300, 24978,  4.76869, -96.96568, -178.51381,  198.51381,  4.76869,  96.96568,  10.00,  198.51381,  4.66364,  96.68018,  10.00,  198.4832
1301, 24959,  4.66215, -95.63867, -178.74567,  198.74567,  4.66215,  95.63867,  10.00,  198.74567,  4.55723,  95.35327,  10.00,  198.71527
1302, 24959,  4.66215, -95.63867, -178.74567,  198.74567,  4.66215,  95.63867,  10.00,  198.74567,  4.55723,  95.35327,  10.00,  198.71527
1303, 24978,  4.76869, -96.96568, -178.51381,  198.51381,  4.76869,  96.96568,  10.00,  198.51381,  4.66364,  96.68018,  10.00,  198.4832
1304, 24957,  4.50438, -95.64895, -178.72089,  198.72089,  4.50438,  95.64895,  10.00,  198.72089,  4.39944,  95.36359,  10.00,  198.69052
1305, 24957,  4.50438, -95.64895, -178.72089,  198.72089,  4.50438,  95.64895,  10.00,  198.72089,  4.39944,  95.36359,  10.00,  198.69052
1306, 24978,  4.76869, -96.96568, -178.51381,  198.51381,  4.76869,  96.96568,  10.00,  198.51381,  4.66364,  96.68018,  10.00,  198.4832
1307, 24955,  4.358, -95.69612, -178.69083,  198.69083,  4.358,  95.69612,  10.00,  198.69083,  4.25304,  95.41076,  10.00,  198.66049
1308, 24955,  4.358, -95.69612, -178.69083,  198.69083,  4.358,  95.69612,  10.00,  198.69083,  4.25304,  95.41076,  10.00,  198.66049
1309, 24978,  4.76869, -96.96568, -178.51381,  198.51381,  4.76869,  96.96568,  10.00,  198.51381,  4.66364,  96.68018,  10.00,  198.4832
1310, 24953,  4.22682, -95.78304, -178.65619,  198.65619,  4.22682,  95.78304,  10.00,  198.65619,  4.12183,  95.49768,  10.00,  198.62589
1311, 24953,  4.22682, -95.78304, -178.65619,  198.65619,  4.22682,  95.78304,  10.00,  198.65619,  4.12183,  95.49768,  10.00,  198.62589
1312, 24978,  4.76869, -96.96568, -178.51381,  198.51381,  4.76869,  96.96568,  10.00,  198.51381,  4.66364,  96.68018,  10.00,  198.4832
1313, 24951,  4.11562, -95.90887, -178.61722,  198.61722,  4.11562,  95.90887,  10.00,  198.61722,  4.0106,  95.62357,  10.00,  198.58691
1314, 24951,  4.11562, -95.90887, -178.61722,  198.61722,  4.11562,  95.90887,  10.00,  198.61722,  4.0106,  95.62357,  10.00,  198.58691
1315, 24978,  4.76869, -96.96568, -178.51381,  198.51381,  4.76869,  96.96568,  10.00,  198.51381,  4.66364,  96.68018,  10.00,  198.4832
1316, 24949,  4.02529, -96.07132, -178.57533,  198.57533,  4.02529,  96.07132,  10.00,  198.57533,  3.92024,  95.78597,  10.00,  198.54507
1317, 24949,  4.02529, -96.07132, -178.57533,  198.57533,  4.02529,  96.07132,  10.00,  198.57533,  3.92024,  95.78597,  10.00,  198.54507
1318, 24978,  4.76869, -96.96568, -178.51381,  198.51381,  4.76869,  96.96568,  10.00,  198.51381,  4.66364,  96.68018,  10.00,  198.4832
1319, 24947,  3.95897, -96.2769, -178.5365,  198.5365,  3.95897,  96.2769,  10.00,  198.5365,  3.8539,  95.99154,  10.00,  198.5062
1320, 24947,  3.95897, -96.2769, -178.5365,  198.5365,  3.95897,  96.2769,  10.00,  198.5365,  3.8539,  95.99154,  10.00,  198.5062
1321, 24978,  4.76869, -96.96568, -178.51381,  198.51381,  4.76869,  96.96568,  10.00,  198.51381,  4.66364,  96.68018,  10.00,  198.4832
1322, 24945,  3.92082, -96.4996, -178.49803,  198.49803,  3.92082,  96.4996,  10.00,  198.49803,  3.81572,  96.21429,  10.00,  198.46774
1323, 24945,  3.92082, -96.4996, -178.49803,  198.49803,  3.92082,  96.4996,  10.00,  198.49803,  3.81572,  96.21429,  10.00,  198.46774
1324, 24978,  4.76869, -96.96568, -178.51381,  198.51381,  4.76869,  96.96568,  10.00,  198.51381,  4.66364,  96.68018,  10.00,  198.4832
1325, 24943,  3.91489, -96.732, -178.46014,  198.46014,  3.91489,  96.732,  10.00,  198.46014,  3.80977,  96.44667,  10.00,  198.42981
1326, 24943,  3.91489, -96.732, -178.46014,  198.46014,  3.91489,  96.732,  10.00,  198.46014,  3.80977,  96.44667,  10.00,  198.42981
1327, 24978,  4.76869, -96.96568, -178.51381,  198.51381,  4.76869,  96.96568,  10.00,  198.51381,  4.66364,  96.68018,  10.00,  198.4832
1328, 24941,  3.91233, -96.96754, -178.42705,  198.42705,  3.91233,  96.96754,  10.00,  198.42705,  3.80719,  96.68218,  10.00,  198.3967
1329, 24941,  3.91233, -96.96754, -178.42705,  198.42705,  3.91233,  96.96754,  10.00,  198.42705,  3.80719,  96.68218,  10.00,  198.3967
1330, 24978,  4.76869, -96.96568, -178.51381,  198.51381,  4.76869,  96.96568,  10.00,  198.51381,  4.66364,  96.68018,  10.00,  198.4832
1331, 24939,  3.93842, -97.20406, -178.39584,  198.39584,  3.93842,  97.20406,  10.00,  198.39584,  3.83327,  96.91868,  10.00,  198.36546
1332, 24939,  3.93842, -97.20406, -178.39584,  198.39584,  3.93842,  97.20406,  10.00,  198.39584,  3.83327,  96.91868,  10.00,  198.36546
1333, 24978,  4.76869, -96.96568, -178.51381,  198.51381,  4.76869,  96.96568,  10.00,  198.51381,  4.66364,  96.68018,  10.00,  198.4832
1334, 24937,  3.98425, -97.4327, -178.3689,  198.3689,  3.98425,  97.4327,  10.00,  198.3689,  3.87908,  97.14729,  10.00,  198.33844
1335, 24937,  3.98425, -97.4327, -178.3689,  198.3689,  3.98425,  97.4327,  10.00,  198.3689,  3.87908,  97.14729,  10.00,  198.33844
1336, 24978,  4.76869, -96.96568, -178.51381,  198.51381,  4.76869,  96.96568,  10.00,  198.51381,  4.66364,  96.68018,  10.00,  198.4832
1337, 24935,  4.05832, -97.65104, -178.34671,  198.34671,  4.05832,  97.65104,  10.00,  198.34671,  3.95315,  97.36558,  10.00,  198.31622
1338, 24935,  4.05832, -97.65104, -178.34671,  198.34671,  4.05832,  97.65104,  10.00,  198.34671,  3.95315,  97.36558,  10.00,  198.31622
1339, 24978,  4.76869, -96.96568, -178.51381,  198.51381,  4.76869,  96.96568,  10.00,  198.51381,  4.66364,  96.68018,  10.00,  198.4832
1340, 24933,  4.15451, -97.84893, -178.33061,  198.33061,  4.15451,  97.84893,  10.00,  198.33061,  4.04934,  97.56348,  10.00,  198.30009
